1,1,2.55359805198903
1,1.5,1.14025793917297
1,2,0.0035743533215056
1,2.5,-0.671394838674975
1,3,-1.18351747738814
1,3.5,-1.54110130950344
1,4,-1.40854687761969
1,4.5,-1.31071437969393
1,5,-0.925883101114382
1,5.5,-0.724703997872764
1,6,-0.512383079096676
1,6.5,-0.00392040007305434
1,7,0.0355168928204661
1,7.5,0.372390464594197
1,8,0.478188879081073
1,8.5,0.569275428345757
1,9,0.767494713659798
1,9.5,0.926492140793588
1,10,1.04048205954834
1.5,1,3.38425527050259
1.5,1.5,2.19659882518545
1.5,2,1.16551523158337
1.5,2.5,0.289895804626321
1.5,3,-0.211819864437425
1.5,3.5,-0.723836856916228
1.5,4,-0.806320312067567
1.5,4.5,-0.808832361122392
1.5,5,-0.755357136771602
1.5,5.5,-0.642876455172792
1.5,6,-0.249216465064064
1.5,6.5,-0.078791612029001
1.5,7,0.302872528740531
1.5,7.5,0.507820992093979
1.5,8,0.717024479835962
1.5,8.5,0.905078891037708
1.5,9,1.13443455687971
1.5,9.5,1.35126368539995
1.5,10,1.16894279428784
2,1,3.34584413949032
2,1.5,2.30567942685112
2,2,1.30014201276961
2,2.5,0.510361740395197
2,3,-0.0951985870859673
2,3.5,-0.633800816482937
2,4,-0.938955402750529
2,4.5,-1.14371000753218
2,5,-0.996621751660712
2,5.5,-0.93753355270644
2,6,-0.674242342698778
2,6.5,-0.566865202404481
2,7,-0.205416536961313
2,7.5,-0.00291217749782824
2,8,0.332604700553741
2,8.5,0.18471584663269
2,9,0.488788510380626
2,9.5,0.547998792131386
2,10,0.886264456657894
2.5,1,3.27374236496647
2.5,1.5,2.22948291721461
2.5,2,1.3243047014042
2.5,2.5,0.463918342376829
2.5,3,-0.113729540635559
2.5,3.5,-0.582018959879326
2.5,4,-0.980894675004338
2.5,4.5,-1.21581701029483
2.5,5,-1.23814929857341
2.5,5.5,-1.13013585222289
2.5,6,-0.927611494457437
2.5,6.5,-0.828095598359098
2.5,7,-0.64781639456436
2.5,7.5,-0.378326759526178
2.5,8,-0.132349172740959
2.5,8.5,-0.140917653430147
2.5,9,0.11515262452291
2.5,9.5,0.222603555442409
2.5,10,0.36985971819405
3,1,3.31693465662059
3,1.5,2.17676766025497
3,2,1.27176145333047
3,2.5,0.513377351039374
3,3,-0.0844242481931777
3,3.5,-0.569642874115251
3,4,-0.907393881292539
3,4.5,-1.21426527066299
3,5,-1.23244
3,5.5,-1.16317018133396
3,6,-1.11000532497463
3,6.5,-0.923275059603661
3,7,-0.731668187122517
3,7.5,-0.584573140083424
3,8,-0.315788135221707
3,8.5,-0.156194459529727
3,9,-0.0539384155977592
3,9.5,0.0480628898415319
3,10,0.205564183453037
3.5,1,3.46370200895208
3.5,1.5,2.27791974868586
3.5,2,1.28933953226233
3.5,2.5,0.582677311132418
3.5,3,-0.014366254194265
3.5,3.5,-0.554029354507505
3.5,4,-0.858085760202617
3.5,4.5,-1.13893785541324
3.5,5,-1.20315346131129
3.5,5.5,-1.11904188078461
3.5,6,-1.0705114355267
3.5,6.5,-0.914308193716004
3.5,7,-0.730283862055437
3.5,7.5,-0.521840863796124
3.5,8,-0.39506901350723
3.5,8.5,-0.137812993558367
3.5,9,0.0449907858123285
3.5,9.5,0.0525978673007444
3.5,10,0.257619830570981
4,1,3.67953181862771
4,1.5,2.3299150722054
4,2,1.343178526543
4,2.5,0.565129054596614
4,3,0.0808271358388391
4,3.5,-0.392129430544107
4,4,-0.736246489646381
4,4.5,-0.916330833642603
4,5,-1.06123556812309
4,5.5,-1.00883803777738
4,6,-0.829586271881636
4,6.5,-0.684063004387063
4,7,-0.571592346504853
4,7.5,-0.408694078938203
4,8,-0.261671482597021
4,8.5,-0.0659392125618722
4,9,0.10664540089408
4,9.5,0.183970741436824
4,10,0.34070651912573
4.5,1,3.67506947977819
4.5,1.5,2.26960554558046
4.5,2,1.4230785972253
4.5,2.5,0.615294425150257
4.5,3,0.190769520208473
4.5,3.5,-0.186064053700897
4.5,4,-0.582730490255388
4.5,4.5,-0.849026144780883
4.5,5,-0.880357291559311
4.5,5.5,-0.821555569970788
4.5,6,-0.70317649798135
4.5,6.5,-0.675987900836278
4.5,7,-0.371146473312106
4.5,7.5,-0.217139960955627
4.5,8,-0.100720358401542
4.5,8.5,0.1358894673116
4.5,9,0.281150530924312
4.5,9.5,0.339243273254345
4.5,10,0.401300546318828
5,1,3.57421390094208
5,1.5,2.1877953115979
5,2,1.49319385681273
5,2.5,0.728999771109016
5,3,0.313551563695015
5,3.5,-0.072375717043407
5,4,-0.393021936957914
5,4.5,-0.68344913734172
5,5,-0.569420406521322
5,5.5,-0.758142701036662
5,6,-0.455272694940706
5,6.5,-0.35322378429496
5,7,-0.203485425231424
5,7.5,-0.141251402573558
5,8,-0.00909340780002665
5,8.5,0.0996467216162131
5,9,0.558876435117552
5,9.5,0.425290179624402
5,10,0.560571270729858
5.5,1,3.70720406836522
5.5,1.5,2.40719507027207
5.5,2,1.51356344907338
5.5,2.5,0.952670457069016
5.5,3,0.430163996366523
5.5,3.5,-0.0214677239944311
5.5,4,-0.131187561505746
5.5,4.5,-0.40125068952831
5.5,5,-0.544132748487535
5.5,5.5,-0.432459800909416
5.5,6,-0.294460625930838
5.5,6.5,-0.260150985742711
5.5,7,-0.26158240663639
5.5,7.5,0.0363125315371354
5.5,8,0.152789051572644
5.5,8.5,0.281040200122051
5.5,9,0.405165430269048
5.5,9.5,1.07539832847301
5.5,10,0.854553206896733
6,1,3.70802933681217
6,1.5,2.51796607626713
6,2,1.70214022387738
6,2.5,1.0794749670639
6,3,0.633498095953449
6,3.5,0.0181923198028865
6,4,-0.0986593278207217
6,4.5,-0.319770606436475
6,5,-0.333923786773339
6,5.5,-0.378344887420399
6,6,-0.159709828574958
6,6.5,-0.0854723233940771
6,7,0.257327903864165
6,7.5,0.265684375596084
6,8,0.44076718134624
6,8.5,0.357052346507146
6,9,0.633008821686716
6,9.5,1.15552976687099
6,10,0.921546398019295
